DEPTH,AC,CNL,DEN,GR,SP,RT,label
2073.375,293.421,32.3,2.363,282.124,43.843,49.274,3
2073.5,295.958,33.083,2.345,279.833,46.342,49.409,2
2073.625,299.917,34.011,2.323,284.025,48.408,50.149,2
2073.75,305.342,34.994,2.295,289.437,49.93,51.64,2
2073.875,311.821,35.66,2.264,297.091,50.739,53.053,2
2074,318.379,36.162,2.24,310.546,50.851,53.763,2
2074.125,323.925,36.352,2.228,326.732,50.404,54.105,2
2074.25,327.667,36.159,2.221,338.773,49.608,54.287,2
2074.375,329.208,36.11,2.217,345.647,48.534,54.159,2
2074.5,328.858,36.312,2.219,351.205,47.263,54.089,2
2074.625,327.175,36.365,2.225,355.056,45.811,54.412,2
2074.75,324.908,36.632,2.227,356.275,44.318,54.869,2
2074.875,322.517,37.487,2.222,359.2,42.88,55.107,2
2075,319.917,37.483,2.215,367.293,41.61,55.346,2
2075.125,316.325,37.294,2.208,375.483,40.66,55.899,2
2075.25,310.725,36.654,2.206,383.624,40.06,56.746,2
2075.375,302.258,35.1,2.211,386.696,39.893,57.554,2
2075.5,290.633,32.533,2.23,378.554,40.256,58.096,2
2075.625,276.617,29.806,2.264,355.885,41.051,58.221,2
2075.75,261.783,27.403,2.309,321.515,42.266,57.72,4
2075.875,248.258,25.165,2.357,279.54,43.704,56.189,4
2076,237.975,23.384,2.403,236.249,45.183,53.566,4
2076.125,232.333,22.171,2.44,198.321,46.649,50.194,4
2076.25,231.5,21.663,2.465,173.214,47.975,46.508,4
2076.375,234.5,21.435,2.476,162.488,49.092,42.869,4
2076.5,239.883,21.924,2.479,159.417,50.027,39.479,4
2076.625,246.208,22.966,2.477,165.17,50.795,36.686,4
2076.75,252.433,24.287,2.465,174.969,51.563,34.7,4
2076.875,258.2,25.867,2.443,184.914,52.386,33.288,4
2077,263.9,27.391,2.418,195.444,53.322,32.288,2
2077.125,269.9,28.607,2.389,211.386,54.355,31.889,2
2077.25,276.683,29.513,2.354,229.521,55.416,32.274,2
2077.375,284.442,30.097,2.321,254.726,56.421,33.476,2
2077.5,293.1,30.933,2.296,288.754,57.258,35.443,4
2077.625,302.333,31.823,2.273,328.389,57.831,38.009,4
2077.75,311.479,32.369,2.249,368.511,58.166,41.034,4
2077.875,319.787,32.96,2.226,407.22,58.263,44.558,4
2078,325.958,33.722,2.215,442.272,58.18,48.418,4
2078.125,328.846,33.966,2.212,466.063,58.026,51.831,2
2078.25,327.479,33.306,2.215,480.542,57.942,54.208,2
2078.375,321.521,32.665,2.229,482.2,58.054,55.781,2
2078.5,311.408,31.443,2.255,471.669,58.445,56.41,2
2078.625,298.779,29.941,2.287,447.196,59.115,56.001,4
2078.75,285.737,28.438,2.317,413.509,60.036,54.61,4
2078.875,274.475,27.359,2.343,370.608,61.223,52.49,4
2079,265.158,26.077,2.369,327.56,62.535,49.718,4
2079.125,257.708,25.172,2.391,289.924,63.847,46.911,4
2079.25,251.55,23.886,2.41,258.48,65.062,44.599,4
2079.375,246.087,22.233,2.429,234.299,66.039,43.381,4
2079.5,240.833,20.641,2.449,217.48,66.737,43.586,4
2079.625,235.479,19.234,2.467,205.097,67.128,44.77,4
2079.75,231.533,17.973,2.479,193.64,67.197,46.035,4
2079.875,230.05,17.391,2.483,183.744,67.016,46.907,4
2080,231.533,17.573,2.479,176.577,66.709,47.107,1
2080.125,235.392,18.45,2.471,174.822,66.332,46.648,1
2080.25,240.712,19.491,2.459,180.039,65.983,45.976,1
2080.375,246.308,20.75,2.45,190.179,65.662,45.538,1
2080.5,251.233,21.891,2.447,203.586,65.341,44.991,1
2080.625,254.754,22.699,2.454,219.82,65.062,44.083,1
2080.75,256.854,22.71,2.46,236.932,64.922,42.976,1
2080.875,257.933,22.416,2.467,247.706,64.866,41.686,1
2081,258.454,22.08,2.467,254.726,64.936,39.846,1
2081.125,258.8,22.1,2.452,262.039,65.117,37.827,1
2081.25,259.412,22.334,2.431,272.569,65.369,36.286,1
2081.375,260.692,22.92,2.413,284.123,65.648,35.357,1
2081.5,262.554,24.113,2.393,298.553,65.885,34.77,1
2081.625,264.842,25.535,2.378,313.374,66.011,34.373,1
2081.75,267.408,26.613,2.378,325.903,66.011,34.072,1
2081.875,270.079,27.053,2.384,333.069,65.857,33.845,1
2082,272.417,27.043,2.39,333.215,65.55,33.502,1
2082.125,274.325,26.622,2.396,328.389,65.103,33.025,1
2082.25,276.108,25.646,2.402,316.835,64.601,32.778,1
2082.375,278.075,24.719,2.406,303.233,64.001,32.993,1
2082.5,280.404,24.293,2.402,291.972,63.317,33.549,1
2082.625,283.092,24.934,2.388,285.78,62.563,34.23,1
2082.75,286.058,26.122,2.366,289.388,61.669,35.141,1
2082.875,288.892,27.994,2.344,308.109,60.636,36.501,1
2083,291.158,30.293,2.322,338.529,59.464,38.214,1
2083.125,292.354,32.032,2.304,369.682,58.096,40.076,1
2083.25,292.471,33.047,2.294,396.154,56.602,42.137,1
2083.375,291.854,33.677,2.297,414.679,54.983,44.448,1
2083.5,291.117,33.289,2.309,424.819,53.238,46.85,1
2083.625,290.8,32.046,2.323,422.723,51.437,49.172,1
2083.75,291.517,31.026,2.336,409.219,49.664,51.286,1
2083.875,293.667,30.074,2.344,387.768,48.017,53.284,1
2084,297.071,29.758,2.345,365.489,46.607,54.808,1
2084.125,300.862,30.213,2.342,345.306,45.449,55.387,1
2084.25,303.979,31.154,2.336,331.217,44.555,55.53,1
2084.375,305.408,32.312,2.328,325.61,43.871,55.864,1
2084.5,304.587,33.008,2.329,329.023,43.383,56.145,1
2084.625,301.692,32.786,2.339,335.361,43.075,56.163,1
2084.75,297.675,32.023,2.349,335.897,42.88,55.931,1
2084.875,293.971,31.155,2.354,327.56,42.768,55.233,1
2085,292.071,30.183,2.358,313.374,42.74,53.918,2
2085.125,292.725,29.835,2.358,296.798,42.922,52.268,2
2085.25,295.496,30.009,2.346,280.369,43.313,50.875,2
2085.375,299.2,30.84,2.33,266.914,43.815,50.212,2
2085.5,302.35,31.935,2.325,259.796,44.374,50.059,3
2085.625,303.975,32.812,2.328,259.991,44.932,50.236,3
2085.75,302.796,32.927,2.335,263.501,45.449,50.714,3
2085.875,299.1,32.201,2.351,264.086,45.811,51.205,3
2086,293.95,31.101,2.377,261.064,45.853,51.716,3
2086.125,288.475,29.683,2.407,253.166,45.672,52.389,3
2086.25,283.179,28.099,2.433,240.637,45.365,53.161,3
2086.375,278.858,27.155,2.456,222.696,44.96,53.816,3
2086.5,275.971,26.759,2.481,203.976,44.513,54.708,0
2086.625,274.112,26.353,2.498,191.008,44.039,56.174,3
2086.75,272.883,26.214,2.51,182.72,43.62,58.058,3
2086.875,272.05,26.368,2.522,177.114,43.243,59.957,3
2087,271.721,26.204,2.528,176.09,42.964,61.405,3
2087.125,271.392,25.916,2.527,179.307,42.754,62.192,3
2087.25,271.192,25.503,2.527,182.525,42.601,62.144,3
2087.375,271.162,24.926,2.521,186.328,42.461,61.857,3
2087.5,271.183,24.422,2.51,188.911,42.364,61.552,3
2087.625,271.283,24.06,2.502,191.3,42.391,61.028,3
2087.75,271.692,23.71,2.496,193.202,42.573,60.564,3
2087.875,272.454,23.48,2.49,190.959,42.894,60.332,3
2088,273.575,23.574,2.481,186.474,43.508,59.842,3
2088.125,275.087,23.579,2.472,182.476,44.471,59.223,3
2088.25,276.667,23.597,2.463,177.552,45.881,59.011,3
2088.375,277.696,23.677,2.454,171.995,47.654,58.843,3
2088.5,277.467,23.826,2.445,169.167,49.664,58.189,3
2088.625,275.533,23.703,2.44,167.656,51.744,56.873,3
2088.75,271.604,23.732,2.439,166.535,53.782,55.111,3
2088.875,265.746,23.807,2.441,166.486,55.667,53.233,3
2089,258.458,23.722,2.446,166.047,57.314,51.213,3
2089.125,250.562,23.275,2.454,164.438,58.71,49.372,3
2089.25,242.85,22.726,2.463,159.612,59.897,48.068,3
2089.375,236.125,21.885,2.47,152.153,60.985,47.056,3
2089.5,231.229,20.88,2.478,142.5,62.158,46.215,3
2089.625,228.792,19.921,2.485,131.092,63.456,45.976,3
2089.75,229.162,19.284,2.487,118.758,64.908,46.438,3
2089.875,232.387,18.897,2.484,108.618,66.513,47.158,3
2090,238.108,19.142,2.479,103.304,68.188,47.965,4
2090.125,245.387,20.055,2.474,103.645,69.864,48.74,4
2090.25,252.925,21.133,2.466,110.227,71.413,49.412,4
2090.375,259.442,22.693,2.461,121.586,72.697,49.898,2
2090.5,264,24.233,2.464,133.384,73.8,50.219,2
2090.625,266.029,25.164,2.471,146.352,74.582,50.743,2
2090.75,265.675,25.481,2.477,157.467,75.057,51.506,2
2090.875,263.725,25.675,2.486,164.195,75.28,51.947,2
2091,261.225,25.243,2.491,166.291,75.308,51.789,2
2091.125,258.842,24.581,2.491,166.876,75.238,51.408,2
2091.25,257.067,24.225,2.488,164.731,75.154,50.533,2
2091.375,255.983,24.351,2.482,160.782,74.959,49.134,2
2091.5,255.233,24.802,2.479,157.759,74.777,47.801,2
2091.625,254.183,25.185,2.479,156.736,74.596,46.726,3
2091.75,252.542,25.69,2.485,156.541,74.4,45.644,2
2091.875,250.317,26.232,2.495,154.737,74.261,44.601,2
2092,247.658,26.41,2.505,151.08,74.093,43.962,2
2092.125,244.858,26.196,2.514,146.108,73.898,43.544,2
2092.25,242.283,25.703,2.519,141.086,73.647,43.296,2
2092.375,240.342,25.131,2.519,135.773,73.27,43.45,2
2092.5,239.158,24.55,2.512,130.556,72.725,43.841,2
2092.625,238.933,23.76,2.506,128.119,71.999,44.076,2
2092.75,239.867,23.224,2.502,128.411,71.05,44.094,2
2092.875,242.342,23.15,2.5,130.069,69.892,43.992,2
2093,246.425,23.25,2.498,133.189,68.565,43.706,2
2093.125,251.925,23.727,2.497,137.723,67.058,43.469,2
2093.25,258.217,24.641,2.493,145.425,65.424,43.385,2
2093.375,264.417,25.55,2.481,154.006,63.763,43.379,2
2093.5,269.45,26.595,2.467,162.049,62.13,43.385,2
2093.625,272.442,27.262,2.459,169.606,60.511,43.69,2
2093.75,273.158,27.523,2.455,177.114,58.878,44.426,2
2093.875,271.792,27.401,2.459,180.039,57.147,45.36,2
2094,269.058,27.191,2.474,179.844,55.374,46.86,2
2094.125,265.787,26.687,2.494,175.797,53.517,49.238,2
2094.25,262.787,26.13,2.497,169.703,51.577,52.082,2
2094.375,260.321,25.66,2.489,161.757,49.525,55.223,2
2094.5,258.583,25.119,2.473,153.421,47.389,59.516,2
2094.625,257.558,24.605,2.455,147.278,45.267,64.12,2
2094.75,257.037,24.138,2.435,144.792,43.229,67.794,2
2094.875,256.833,23.682,2.428,144.694,41.344,70.631,2
2095,257.071,23.226,2.438,145.133,39.669,73.161,1
2095.125,257.887,23.116,2.459,145.377,38.315,75.238,1
2095.25,259.212,22.964,2.478,144.207,37.352,76.883,1
2095.375,261.058,23.158,2.494,142.403,36.919,78.526,1
2095.5,263.4,23.855,2.505,139.673,36.933,79.7,1
2095.625,266.133,24.838,2.506,136.796,37.268,80.268,1
2095.75,269.062,25.704,2.494,135.626,37.729,81.431,1
2095.875,272.137,27.034,2.475,135.188,38.231,84.781,1
2096,275.275,28.252,2.453,135.968,38.58,88.628,1
2096.125,278.221,29.403,2.434,139.039,38.678,91.565,1
2096.25,280.8,30.772,2.417,143.231,38.315,93.44,1
2096.375,282.825,32.539,2.402,148.74,37.52,93.047,1
2096.5,284.033,33.452,2.392,154.054,36.375,90.203,1
2096.625,284.225,33.66,2.387,158.783,34.979,87.48,1
2096.75,283.558,33.639,2.384,162.098,33.499,85.688,1
2096.875,282.292,33.304,2.384,165.023,32.103,84.947,1
2097,280.767,32.814,2.387,166.242,30.861,85.741,1
2097.125,279.35,32.512,2.391,167.607,29.884,86.198,1
2097.25,278.483,32.637,2.396,167.948,29.186,85.54,1
2097.375,278.475,32.968,2.4,167.558,28.907,85.55,1
2097.5,279.1,33.309,2.406,167.51,29.088,86.143,1
2097.625,280.05,33.625,2.412,167.461,29.619,86.236,1
2097.75,281.008,34.082,2.415,166.437,30.372,86.509,1
2097.875,281.733,34.693,2.42,165.803,31.294,87.299,1
2098,281.85,34.754,2.427,165.706,32.327,87.594,1
2098.125,281.483,34.151,2.43,164.877,33.471,86.971,1
2098.25,280.9,33.549,2.432,163.122,34.672,85.844,1
2098.375,280.392,33.05,2.433,161.854,35.998,84.42,1
2098.5,279.8,32.366,2.436,160.636,37.534,82.417,1
2098.625,278.979,31.696,2.438,159.856,39.348,79.652,1
2098.75,277.554,31.178,2.441,159.514,41.47,76.142,1
2098.875,275.012,30.439,2.445,159.904,43.871,72.697,1
2099,271.125,29.613,2.453,160.099,46.44,70.191,1
2099.125,266.304,28.624,2.462,160.148,48.994,68.851,1
2099.25,261.308,27.585,2.47,158.442,51.353,68.317,1
2099.375,257.183,26.318,2.478,154.932,53.364,68.463,1
2099.5,255.187,24.923,2.483,149.277,54.857,68.327,1
2099.625,256.067,23.675,2.48,142.451,55.751,67.51,1
2099.75,259.792,22.852,2.471,135.09,56.128,66.449,1
2099.875,265.633,22.534,2.458,128.947,56.1,66.764,1
2100,272.4,22.669,2.444,125.827,55.834,68.95,3
2100.125,278.229,23.316,2.433,126.705,55.416,71.991,3
2100.25,281.337,24.272,2.428,129.142,54.941,74.756,3
2100.375,280.596,24.794,2.432,132.214,54.48,76.276,0
2100.5,275.837,24.589,2.448,134.895,54.131,75.735,3
2100.625,267.487,23.838,2.47,135.431,53.796,73.84,3
2100.75,257.154,22.244,2.5,132.165,53.517,72.192,3
2100.875,247.158,20.007,2.532,125.827,53.308,71.427,3
2101,239.696,17.993,2.56,117.832,53.14,72.098,3
2101.125,236.183,16.58,2.574,110.081,53.056,73.634,3
2101.25,237.242,15.814,2.574,103.45,53.042,74.917,3
2101.375,242.437,15.827,2.562,100.379,53.056,75.507,3
2101.5,250.433,16.712,2.543,102.427,53.182,75.13,3
2101.625,259.479,18.428,2.518,107.448,53.405,73.824,3
2101.75,267.875,20.712,2.495,114.322,53.657,71.792,3
2101.875,274.487,23.177,2.486,122.561,53.964,69.311,3
2102,278.8,25.235,2.483,130.069,54.215,66.56,3
2102.125,280.646,26.696,2.488,135.139,54.48,63.671,3
2102.25,280.458,27.036,2.501,137.381,54.69,60.83,3
2102.375,279.121,26.434,2.518,136.358,54.829,58.999,3
2102.5,277.633,25.611,2.529,133.481,54.829,58.335,3
2102.625,276.708,24.752,2.538,130.41,54.732,58.166,2
2102.75,277.025,23.599,2.536,126.949,54.536,58.587,2
2102.875,278.733,22.955,2.522,125.486,54.299,59.847,3
2103,281.275,23.297,2.498,127.436,53.908,61.471,0
2103.125,283.829,24.168,2.473,129.874,53.391,63.149,0
2103.25,285.637,25.163,2.453,133.871,52.735,65.675,0
2103.375,286.142,26.43,2.439,139.868,51.912,69.484,3
2103.5,285.2,27.495,2.432,144.987,50.99,73.098,3
2103.625,283.671,28.09,2.435,148.497,49.985,76.31,3
2103.75,282.425,28.065,2.444,151.958,48.91,79.978,3
2103.875,281.892,28.118,2.45,153.664,47.877,83.546,3
2104,282.017,27.861,2.454,153.762,46.872,85.796,3
2104.125,282.467,27.68,2.455,154.737,45.881,86.686,3
2104.25,282.358,27.551,2.459,156.053,44.96,86.817,3
2104.375,280.958,27.45,2.461,157.467,44.039,86.557,2
2104.5,278.225,27.101,2.463,157.808,43.117,85.397,2
2104.625,274.783,27.128,2.466,156.833,42.168,82.079,2
2104.75,271.617,27.119,2.471,153.957,41.177,78.014,3
2104.875,269.583,27.194,2.472,149.082,40.214,75.546,3
2105,269.125,27.372,2.469,144.158,39.237,74.054,2
2105.125,270.125,27.757,2.462,138.941,38.301,73.828,2
2105.25,272.008,28.368,2.454,135.236,37.45,76.49,2
2105.375,273.967,29.055,2.449,132.75,36.738,80.83,3
2105.5,275.2,29.295,2.448,132.506,36.124,83.094,2
2105.625,275.167,29.004,2.448,132.311,35.607,83.025,2
2105.75,273.725,28.391,2.452,132.896,35.23,82.395,2
2105.875,271.025,27.637,2.456,133.286,34.993,82.69,2
2106,267.367,26.649,2.46,133.14,34.895,83.193,2
2106.125,263.267,25.747,2.462,131.434,34.867,84.012,2
2106.25,259.3,25.246,2.464,129.435,34.867,85.051,2
2106.375,256.083,25.122,2.465,126.705,34.937,85.086,2
2106.5,254.05,24.868,2.466,123.633,35.035,84.325,2
2106.625,253.308,25.103,2.468,119.685,35.202,84.372,2
2106.75,253.5,25.055,2.469,116.662,35.384,84.587,2
2106.875,254.45,24.863,2.468,113.883,35.551,84.994,2
2107,256.104,24.756,2.468,111.641,35.789,86.196,2
2107.125,258.571,24.553,2.47,110.422,36.068,87.471,2
2107.25,262.108,24.004,2.47,110.909,36.403,87.993,2
2107.375,267.512,23.822,2.47,110.909,36.836,88.59,2
2107.5,275.571,24.111,2.47,111.884,37.254,88.605,2
2107.625,286.133,24.224,2.471,113.542,37.715,86.742,2
2107.75,298.146,24.881,2.469,114.956,38.176,83.685,2
2107.875,309.858,25.554,2.465,116.272,38.567,80.71,2
2108,319.271,26.596,2.457,117.345,38.902,78.031,3
2108.125,323.85,27.701,2.451,117.345,39.083,76.304,3
2108.25,321.992,28.789,2.444,117.15,39.069,76.817,3
2108.375,314.287,29.278,2.437,116.662,38.888,78.87,3
2108.5,301.821,29.851,2.434,116.321,38.553,80.771,2
2108.625,286.125,29.586,2.438,117.003,38.106,81.718,2
2108.75,269.587,28.75,2.447,117.978,37.589,82.057,2
2108.875,254.762,27.93,2.46,118.953,37.017,81.509,2
2109,242.504,27.048,2.476,119.733,36.459,80.12,2
2109.125,232.7,25.863,2.491,120.27,35.97,78.921,2
2109.25,225.737,25.009,2.505,119.148,35.551,78.354,2
2109.375,221.85,24.213,2.517,117.296,35.272,78.668,2
2109.5,220.3,23.64,2.524,115.297,35.188,79.143,2
2109.625,220.446,23.102,2.528,113.006,35.202,78.064,2
2109.75,222.933,22.792,2.533,110.471,35.3,75.99,2
2109.875,227.542,22.723,2.536,109.106,35.551,74.19,2
2110,233.55,22.804,2.535,108.082,35.97,71.962,1
2110.125,240.483,22.978,2.532,108.716,36.584,69.819,1
2110.25,248.004,23.762,2.53,109.934,37.492,68.988,1
2110.375,255.425,24.684,2.527,111.202,38.65,68.572,1
2110.5,261.9,26.157,2.522,112.469,40.102,67.909,1
2110.625,266.742,27.786,2.517,113.981,41.791,67.579,1
2110.75,269.537,29.233,2.515,114.322,43.634,67.417,1
2110.875,270.071,30.31,2.516,114.419,45.504,66.824,1
2111,268.596,30.501,2.516,113.981,47.319,65.915,1
2111.125,265.837,30.037,2.519,112.762,48.924,65.455,1
2111.25,262.575,29.364,2.523,111.787,50.292,65.085,1
2111.375,259.608,28.196,2.524,110.568,51.409,64.126,1
2111.5,257.621,27.359,2.52,109.593,52.163,63.17,1
2111.625,256.954,27.585,2.515,110.178,52.442,63.07,1
2111.75,257.392,27.44,2.506,111.836,52.219,63.089,1
2111.875,258.579,27.503,2.5,113.201,51.535,62.69,1
2112,260.079,27.866,2.499,115.394,50.432,62.568,1
2112.125,261.396,28.15,2.503,116.662,49.064,63.122,1
2112.25,262.183,28.184,2.509,118.368,47.57,63.573,1
2112.375,262.571,28.271,2.515,119.49,46.147,63.469,1
2112.5,262.954,27.978,2.519,120.172,44.848,63.683,1
2112.625,264.054,27.831,2.516,119.88,43.759,64.565,1
2112.75,266.742,27.571,2.506,120.27,42.894,65.434,1
2112.875,271.787,27.475,2.492,121.293,42.308,65.999,1
2113,279.45,27.274,2.479,124.413,41.875,66.489,1
2113.125,289.408,27.186,2.467,129.24,41.582,66.388,1
2113.25,300.629,26.962,2.46,137.235,41.372,64.96,1
2113.375,311.45,26.54,2.457,147.57,41.33,63.102,1
2113.5,319.908,26.179,2.453,158.881,41.428,61.72,1
2113.625,324.35,26.401,2.451,168.338,41.763,60.415,1
2113.75,323.679,26.418,2.453,176.529,42.322,58.644,1
2113.875,317.696,26.409,2.457,181.843,43.145,56.815,1
2114,307.267,26.294,2.464,183.013,44.234,55.036,1
2114.125,294.087,25.403,2.481,178.917,45.672,53.071,1
2114.25,280.362,23.927,2.505,172.629,47.319,51.435,1
2114.375,268.292,22.555,2.529,163.561,49.008,50.57,1
2114.5,259.737,21.262,2.546,153.372,50.46,50.21,1
2114.625,255.7,20.156,2.554,146.205,51.521,50.077,1
2114.75,256.562,19.769,2.547,141.525,52.051,50.263,1
2114.875,261.792,19.966,2.528,142.695,51.912,51.046,1
2115,270.329,21.036,2.498,150.398,50.99,52.424,3
2115.125,280.85,22.936,2.46,162.586,49.357,54.201,2
2115.25,292.262,25.397,2.415,177.552,47.124,55.843,2
2115.375,303.525,28.061,2.368,196.127,44.443,57.199,2
2115.5,313.608,31.289,2.318,212.8,41.679,58.472,2
2115.625,321.442,33.855,2.27,225.719,38.553,59.406,2
2115.75,326.117,35.873,2.231,236.005,35.426,59.374,2
2115.875,326.983,37.942,2.209,242.197,32.396,58.95,2
2116,323.95,38.721,2.208,242.343,29.591,58.789,3
2116.125,317.758,37.529,2.222,237.224,27.217,58.517,3
2116.25,310.225,36.393,2.247,228.156,25.375,57.721,3
2116.375,303.633,34.796,2.279,216.164,23.839,57.037,2
2116.5,299.875,32.282,2.308,203.683,23.03,56.418,2
2116.625,299.725,30.447,2.322,193.64,22.667,55.297,3
2116.75,302.833,29.862,2.322,187.156,22.75,53.566,3
2116.875,307.858,29.817,2.314,186.133,23.211,51.357,3
2117,312.567,30.981,2.297,189.399,23.979,48.763,3
2117.125,314.775,31.998,2.283,194.908,24.956,45.593,3
2117.25,313.3,32.981,2.282,201.099,26.003,41.852,3
2117.375,308.35,33.527,2.292,204.609,26.994,37.986,3
2117.5,300.925,32.899,2.316,206.608,27.943,34.719,3
2117.625,292.558,30.869,2.353,202.757,28.976,32.41,3
2117.75,285.054,29.225,2.389,193.884,30.233,31.044,2
2117.875,279.779,27.852,2.415,182.33,31.629,30.447,3
2118,277.133,27.155,2.43,173.75,33.108,30.478,0
2118.125,276.425,26.911,2.435,164.926,34.616,30.942,0
2118.25,276.583,26.447,2.432,158.734,36.235,31.562,3
2118.375,277.292,25.494,2.428,155.371,37.855,32.368,3
2118.5,278.125,24.333,2.432,154.006,39.237,33.755,0
2118.625,279.071,22.711,2.443,152.543,40.186,35.987,0
2118.75,281.033,21.015,2.457,150.544,40.786,38.94,0
2118.875,284.971,19.85,2.472,148.302,41.149,42.18,0
2119,290.829,19.774,2.483,146.547,41.47,45.264,0
2119.125,297.637,19.907,2.486,147.717,41.847,47.874,0
2119.25,302.754,21.748,2.483,151.032,42.517,49.427,0
2119.375,305.104,24.198,2.477,156.979,43.662,49.486,0
2119.5,303.679,26.492,2.47,164.048,45.518,48.548,0
2119.625,298.125,27.639,2.465,171.459,48.073,47.355,0
2119.75,289.325,28.659,2.464,174.481,51.256,46.071,0
2119.875,279.767,28.216,2.469,174.286,54.815,44.868,0
2120,271.704,26.44,2.478,170.24,58.529,44.208,2
2120.125,265.717,24.25,2.486,164.341,62.2,43.764,2
2120.25,261.392,22.595,2.492,155.566,65.704,42.805,2
2120.375,258.358,20.825,2.5,147.278,68.817,40.894,2
2120.5,256.742,18.785,2.512,139.868,71.539,37.978,2
2120.625,255.158,17.566,2.522,134.7,73.912,34.188,2
2120.75,253.733,16.719,2.528,130.849,76.159,29.966,2
2120.875,253.108,16.039,2.532,129.971,78.393,25.779,2
2121,254.075,15.903,2.535,132.019,80.612,21.966,2
2121.125,256.7,16.137,2.536,136.748,82.776,18.714,2
2121.25,260.183,16.923,2.536,144.84,84.912,16.124,2
2121.375,263.617,17.964,2.54,156.248,86.978,14.134,2
2121.5,266.392,18.783,2.551,167.266,88.932,12.625,2
2121.625,267.542,19.379,2.568,176.967,90.677,11.563,2
2121.75,266.125,19.863,2.583,183.744,92.171,10.91,2
2121.875,262.025,19.789,2.595,185.84,93.427,10.649,2
2122,256,19.737,2.606,184.231,94.488,10.777,2
2122.125,248.633,19.42,2.612,179.064,95.312,11.271,2
2122.25,241.179,18.794,2.608,169.801,95.954,12.094,2
2122.375,235.39,17.898,2.583,157.369,96.387,13.117,2
2122.5,233.033,17.114,2.515,146.01,96.652,14.105,2
2122.625,235.214,16.195,2.424,132.604,96.805,14.809,3
2122.75,242.292,15.987,2.327,119.782,96.875,15.063,3
2122.875,253.527,16.479,2.237,108.667,96.861,14.834,3
2123,266.787,17.474,2.165,100.964,96.875,14.241,3
2123.125,278.987,19.041,2.126,92.286,96.875,13.484,3
2123.25,287.364,21.431,2.117,86.972,96.903,12.766,3
2123.375,290.024,23.132,2.142,85.315,96.931,12.215,3
2123.5,285.801,23.586,2.192,85.412,96.931,11.833,3
2123.625,275.602,23.25,2.248,86.582,96.875,11.591,3
2123.75,261.941,22.342,2.324,88.337,96.75,11.478,3
2123.875,247.768,20.794,2.417,89.312,96.47,11.515,3
2124,235.817,19.462,2.496,90.726,96.052,11.772,3
2124.125,228.135,18.764,2.551,93.213,95.326,12.329,3
2124.25,225.231,18.773,2.599,95.163,94.767,13.165,3
2124.375,226.341,19.049,2.638,98.331,94.209,14.211,3
2124.5,229.771,19.473,2.654,101.89,93.651,15.398,0
2124.625,233.559,19.936,2.655,105.4,93.092,16.552,3
2124.75,236.274,20.439,2.656,108.374,92.59,17.42,3
2124.875,237.19,20.583,2.656,110.568,92.199,17.92,3
2125,236.505,20.461,2.656,112.031,92.059,18.101,1
2125.125,234.825,19.993,2.653,113.737,91.752,18.029,1
2125.25,232.858,19.501,2.651,114.176,91.431,17.809,1
2125.375,231.283,19.127,2.65,114.566,91.082,17.641,1
2125.5,230.358,18.894,2.65,115.394,90.775,17.66,1
2125.625,229.917,18.673,2.651,116.126,90.426,17.892,1
2125.75,229.767,18.7,2.653,117.101,89.965,18.307,1
2125.875,229.583,18.847,2.657,118.71,89.435,18.857,1
2126,229.408,18.971,2.659,119.977,88.793,19.521,1
2126.125,229.2,19.151,2.655,121.196,88.025,20.276,1
2126.25,228.908,19.123,2.649,121.537,87.117,21.167,1
2126.375,228.4,19.06,2.638,121.05,86.043,22.185,1
2126.5,227.625,18.953,2.623,119.295,84.884,23.282,1
2126.625,226.783,18.661,2.605,117.393,83.642,24.554,1
2126.75,225.767,18.211,2.59,113.396,82.26,26.058,1
2126.875,224.675,17.862,2.577,108.716,80.78,27.632,1
2127,223.658,17.526,2.566,103.938,79.202,29.283,1
2127.125,222.85,17.096,2.559,99.843,77.625,31.104,1
2127.25,222.258,16.714,2.555,95.748,75.992,32.933,1
2127.375,221.742,16.491,2.553,93.603,74.359,34.653,1
2127.5,220.992,16.272,2.555,93.31,72.739,36.453,1
2127.625,219.733,15.65,2.564,93.456,71.176,38.216,1
2127.75,217.733,14.953,2.575,93.408,69.738,39.579,1
2127.875,214.967,14.215,2.59,92.14,68.482,40.694,1
2128,211.725,13.405,2.607,89.751,67.379,41.739,1
2128.125,208.55,12.676,2.62,86.241,66.458,42.435,1
2128.25,206.067,12.255,2.626,82.487,65.606,42.92,1
2128.375,204.817,12.233,2.623,78.977,64.838,43.42,1
2128.5,205.067,12.393,2.617,77.563,64.112,43.608,1
2128.625,206.75,12.82,2.607,77.271,63.345,43.371,1
2128.75,209.467,13.498,2.599,79.367,62.493,42.903,1
2128.875,212.633,14.349,2.596,82.682,61.558,42.009,1
2129,215.708,15.022,2.597,86.875,60.553,40.943,1
2129.125,218.217,15.769,2.599,90.58,59.534,40.089,1
2129.25,219.85,16.239,2.602,94.188,58.501,39.351,1
2129.375,220.483,16.408,2.605,95.163,57.537,38.676,1
2129.5,220.158,16.363,2.604,94.188,56.686,38.183,1
2129.625,219.058,16.263,2.602,92.335,56.225,37.942,1
2129.75,217.517,16.045,2.596,90.093,55.695,37.951,1
2129.875,215.925,15.906,2.588,87.411,55.304,38.255,1
2130,214.7,15.824,2.579,86.095,55.011,38.848,0
